cluster_id,rank,key,label,euclidean_distance,cosine_similarity
33,6,african pentecostal mission,african pentecostal mission,0.6617464063517409,0.7504593310424591
33,7,african charismatic churches,african charismatic churches,0.6668416749827336,0.7457408674674362
33,8,african pentecostalism,african pentecostalism,0.6839427259596602,0.7296396288369907
33,9,ethiopian churches,ethiopian churches,0.7121591460256003,0.7021815991725411
33,10,christian churches,christian churches,0.7212198533154696,0.6931286941235615
34,1,theosophical society,theosophical society,0.5012533012559126,0.8888248012793095
34,2,the theosophical society,the theosophical society,0.5123662077203174,0.8806110027528409
34,3,theosophical,theosophical,0.5370131605872421,0.8617512203297426
34,4,anthroposophical society,anthroposophical society,0.5491247115831003,0.8521587874900007
34,5,theosophical society in america,theosophical society in america,0.5605686212958487,0.842898509407529
34,6,theosophical movement,theosophical movement,0.5933884520560627,0.8152818270479734
34,7,theosophy,theosophy,0.6009446477328075,0.8087011964214136
34,8,theosophists,theosophists,0.6033539925120356,0.806585484183672
34,9,the theosophist,the theosophist,0.6358986789753223,0.7771762439604923
34,10,transcendental meditation,transcendental meditation,0.6431690457405915,0.7703953386860108
35,1,new thought,new thought,0.6142322941062189,0.799350160718353
35,2,new left,new left,0.6247258915231397,0.7896748181377256
35,3,the forum,the forum,0.6494616698686408,0.7662211653246416
35,4,concerned relatives,concerned relatives,0.6517226270606927,0.7640319495530554
35,5,insight,insight,0.656651847149538,0.7592324766309893
35,6,the world tomorrow,the world tomorrow,0.6576608427516184,0.7582459140972555
35,7,conscientious objection,conscientious objection,0.6706359530138771,0.7454205748758933
35,8,the internet,the internet,0.6718085478458394,0.7442489468768527
35,9,the self,the self,0.6730433195050585,0.7430136377642591
35,10,next level mind,next level mind,0.6735885674060655,0.7424669907645001
36,1,american family foundation,american family foundation,0.6649769011403555,0.7501690091278369
36,2,family federation for world peace and unification,family federation for world peace and unification,0.6738150591181211,0.7414664206756919
36,3,citizens' freedom foundation,citizens' freedom foundation,0.6813580741672153,0.7339478458859976
36,4,american family foundation (aff),american family foundation (aff),0.6814409653557698,0.7338645632907218
36,5,freedom of thought foundation,freedom of thought foundation,0.6873304911046599,0.7279361284767508
36,6,society,society,0.6948952121238905,0.72024627668428
36,7,workers party,workers party,0.6956598219707939,0.7194636352360331
36,8,self,self,0.7000030196032047,0.7150058812884097
36,9,citizens freedom foundation,citizens freedom foundation,0.7054354156455,0.7093902318201081
36,10,democratic workers party,democratic workers party,0.7100146437310485,0.7046232422694259
37,1,the family,the family,0.42881575783161013,0.9168303559091956
37,2,the self,the self,0.5311328474830338,0.8522492464334346
37,3,the way,the way,0.5358521294383726,0.8489380726016132
37,4,the family international,the family international,0.5425457802817413,0.8441920497509969
37,5,the system,the system,0.5596708395051353,0.8317807693213739
37,6,the party,the party,0.5654043908819623,0.8275394720845806
37,7,the power,the power,0.56601483800201,0.8270852944429826
37,8,the mother,the mother,0.5796557025264292,0.8168092393454549
37,9,the process,the process,0.5859506160697237,0.8119850820596273
37,10,the farm,the farm,0.5886896819942998,0.8098695047310961
38,1,what is scientology?,what is scientology?,0.6385914168161796,0.7718794481331788
38,2,founding church of scientology,founding church of scientology,0.757507073394048,0.6552780585203746
38,3,la scientologie en suisse,la scientologie en suisse,0.7642494545231101,0.6480719988181443
38,4,comprehending cults,comprehending cults,0.7761789471049892,0.635165319554787
38,5,church of scientology international,church of scientology international,0.7877568030758351,0.6224483197977028
38,6,the future of religion,the future of religion,0.7887977881578346,0.6212955032092247
38,7,the church of scientology,the church of scientology,0.7891752923416362,0.6208772894670122
38,8,church of religious science/science of mind,church of religious science/science of mind,0.7894768859980723,0.6205427620450304
38,9,so-called sects and psychogroups,so-called sects and psychogroups,0.7905196777261606,0.6193855737635299
