cluster_id,rank,key,label,euclidean_distance,cosine_similarity
25,4,hexham-et-al-2001-new-religious-movements-challenge-and-response:177,Soka Gakkai,0.6834037263097719,0.7404238645312285
25,5,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:118,Soka Gakkai,0.6834037263097719,0.7404238645312285
25,6,clarke-2004-encyclopedia-of-new-religious-movements:307,Soka Gakkai o Kiru,0.6889494721312346,0.734254877951585
25,7,clarke-2004-encyclopedia-of-new-religious-movements:104,Byakkô Shinkô Kai,0.6903103800399061,0.732733379410189
25,8,clarke-2004-encyclopedia-of-new-religious-movements:541,Naganuma Myôkô,0.6974321238141123,0.7247223864330332
26,1,2008-the-oxford-handbook-of-new-religious-movements-1:134,Aum Shinrikyo,0.40120758066516343,0.9326130706376836
26,2,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:205,Aum Shinrikyo,0.40120758066516343,0.9326130706376836
26,3,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:329,Aum Shinrikyo,0.40120758066516343,0.9326130706376836
26,4,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:279,Aum Shinrikyo,0.40120758066516343,0.9326130706376836
26,5,hexham-et-al-2001-new-religious-movements-challenge-and-response:106,Aum Shinrikyo,0.40120758066516343,0.9326130706376836
26,6,clarke-2004-encyclopedia-of-new-religious-movements:64,Aum Shinrikyo,0.40120758066516343,0.9326130706376836
26,7,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:46,Aum Shinrikyo,0.40120758066516343,0.9326130706376836
26,8,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:51,Aum Shinrikyo,0.40120758066516343,0.9326130706376836
27,1,saliba-2009-psychology-and-the-new-religious-movements:5,the Unification Church,0.3604526260725036,0.9520301058993351
27,2,melton-2014-encyclopedic-handbook-of-cults-in-america:15,the Unification Church,0.3604526260725036,0.9520301058993351
27,3,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:15,the Unification Church,0.3604526260725036,0.9520301058993351
27,4,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:87,the Unification Church,0.3604526260725036,0.9520301058993351
27,5,2008-the-oxford-handbook-of-new-religious-movements-1:173,the Unification Church,0.3604526260725036,0.9520301058993351
27,6,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:265,the Unification Church,0.3604526260725036,0.9520301058993351
27,7,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:264,the Unification Church,0.3604526260725036,0.9520301058993351
27,8,hexham-et-al-2001-new-religious-movements-challenge-and-response:7,the Unification Church,0.3604526260725036,0.9520301058993351
28,1,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:18,the Order of the Solar Temple,0.49086076378672244,0.8827657681930532
28,2,clarke-2004-encyclopedia-of-new-religious-movements:446,the Order of the Solar Temple,0.49086076378672244,0.8827657681930532
28,3,clarke-2004-encyclopedia-of-new-religious-movements:462,Order of the Solar Temple,0.5232592937230591,0.8605827553195453
28,4,dawson-2009-cults-and-new-religious-movements-a-reader:217,Order of the Solar Temple,0.5232592937230591,0.8605827553195453
28,5,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:159,the Order of the Solar Temple (OTS),0.5454873429557221,0.8445438306676815
28,6,lalich-2004-bounded-choicetrue-believers-and-charismatic-cults:280,Order of the Solar Temple (OTS),0.5583582182372777,0.8349514032503179
28,7,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:165,The Holy Order of MANS,0.5627965681491319,0.8315919323779617
28,8,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:161,the Sovereign Order of the Solar Temple,0.5734509283081345,0.8234184465945968
29,1,melton-2014-encyclopedic-handbook-of-cults-in-america:74,The Rosicrucian Fellowship,0.5300760638901222,0.856835661094349
29,2,melton-2014-encyclopedic-handbook-of-cults-in-america:73,The Ancient and Mystical Order Rosae Crucis,0.5708109339123435,0.826277507953728
29,3,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:160,the Ancient and Mystical Order Rosae Crucis,0.5717252440806316,0.8255659211670884
29,4,dawson-2009-cults-and-new-religious-movements-a-reader:63,AMORC Rosicrucian order,0.6035242507448237,0.8000997052793886
29,5,clarke-2004-encyclopedia-of-new-religious-movements:278,the Fellowship of the Rosy Cross,0.6100309133355456,0.7947191004224912
29,6,chryssides-2006-the-a-to-z-of-new-religious-movements:156,Rosicrucian Fellowship (q.v.),0.61337281883893,0.7919329320439764
29,7,clarke-2004-encyclopedia-of-new-religious-movements:204,Rosicrucian philosophy,0.6139495247879994,0.7914509896593903
29,8,2008-the-oxford-handbook-of-new-religious-movements-1:126,Rosicrucian Order of Alpha et Omega,0.6355147638557834,0.7730898563658861
30,1,hexham-et-al-2001-new-religious-movements-challenge-and-response:113,The Family (formerly the Children of God),0.41612517475840854,0.9240336797957861
30,2,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:60,The Family (formerly known as the Children of God),0.43256122213004433,0.9148531140668831
30,3,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:379,The Family (formerly known as the Children of God),0.43256122213004433,0.914853114066883
30,4,hexham-et-al-2001-new-religious-movements-challenge-and-response:223,Children of God (now The Family),0.45245906305116457,0.9032633392678147
30,5,clarke-2004-encyclopedia-of-new-religious-movements:538,The Children of God (now known as The Family),0.4642940045082993,0.8961228759277942
30,6,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:238,The Family/ Children of God,0.4644960936253172,0.8959994243505565
30,7,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:15,the Family of Love (formerly the Children of God),0.46503547791023286,0.8956694859681176
30,8,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:146,"Children of God (now known, interestingly, as The Family)",0.4651301848399534,0.8956115801227167
31,1,clarke-2004-encyclopedia-of-new-religious-movements:443,Neo-paganism,0.494949820640703,0.8828549378220389
31,2,melton-2014-encyclopedic-handbook-of-cults-in-america:204,NeoPagans,0.6083890214285139,0.7967293452833852
31,3,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:18,Neo- Shamanism,0.633295935495374,0.775448414445188
31,4,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:67,Pagan milieu,0.637797433010448,0.7715109726229774
31,5,2008-the-oxford-handbook-of-new-religious-movements-1:480,Neo-Pagan festivals,0.6469406161933805,0.7634283522990932
31,6,2008-the-oxford-handbook-of-new-religious-movements-1:471,most forms of Neo-Pagan practice are about the embodiment of faith and the Divine rather than reverence for the written Word,0.653649345680379,0.7574241181659498
31,7,clarke-2004-encyclopedia-of-new-religious-movements:121,neoPentecostalism,0.657070262684836,0.7543382550381199
31,8,clarke-2004-encyclopedia-of-new-religious-movements:676,the paganism of the West,0.6766493542650681,0.7363697433842676
32,1,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:112,the Church of Jesus Christ of Latter-day Saints,0.5134317678211235,0.8725704731748576
32,2,barker-2020-even-new-religious-movements-have-legacies:4,the Church of Jesus Christ of Latter-day Saints,0.5134317678211235,0.8725704731748576
32,3,denaux-2002-the-attitude-of-belgian-authorities-toward-new-religious-movements:13,the Church of Jesus Christ of Latter-day Saints,0.5134317678211235,0.8725704731748576
32,4,barker-2020-even-new-religious-movements-have-legacies-2124:4,the Church of Jesus Christ of Latter-day Saints,0.5134317678211235,0.8725704731748576
32,5,melton-2014-encyclopedic-handbook-of-cults-in-america:34,The Church of Jesus Christ of Latter-day Saints,0.521263573899423,0.8668993953354723
32,6,clarke-2004-encyclopedia-of-new-religious-movements:140,The Community of Christ,0.5410187376453053,0.8522135743075833
32,7,melton-2014-encyclopedic-handbook-of-cults-in-america:42,The Church of the Lamb of God,0.5597192845897535,0.8378087775680014
32,8,melton-2014-encyclopedic-handbook-of-cults-in-america:105,The Worldwide Church of God,0.5644728449441686,0.8340687674602641
33,1,chryssides-2006-the-a-to-z-of-new-religious-movements:30,African Independent Churches,0.5275120093420009,0.8617333837258497
33,2,clarke-2004-encyclopedia-of-new-religious-movements:26,African Independent Churches,0.5275120093420009,0.8617333837258497
33,3,chryssides-2006-the-a-to-z-of-new-religious-movements:30,African Church Incorporated,0.5688852927267986,0.8301149646039304
33,4,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:172,African Independent Churches (AICs),0.5898812139835735,0.8131565096495335
33,5,clarke-2004-encyclopedia-of-new-religious-movements:426,African Independent Churches (AICs),0.5898812139835735,0.8131565096495335
33,6,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:174,the African Baptist Church,0.614766519305526,0.7922609565460599
33,7,shingange-2021-african-pentecostal-mission-and-new-religious-movements-a-critica:12,African Pentecostal Christians,0.6403043868893774,0.7699197137633708
33,8,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:127,The Zion Christian Church in South Africa would be a case in point.,0.6435988382907014,0.7669713465665646
34,1,chryssides-2006-the-a-to-z-of-new-religious-movements:17,The Theosophical Society,0.48991096891315955,0.897022783465947
34,2,melton-2014-encyclopedic-handbook-of-cults-in-america:111,Theosophical Society,0.5012533012559126,0.8888248012793095
34,3,chryssides-2006-the-a-to-z-of-new-religious-movements:180,Theosophical Society,0.5012533012559126,0.8888248012793095
34,4,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:279,Theosophical Society,0.5012533012559126,0.8888248012793095
34,5,clarke-2004-encyclopedia-of-new-religious-movements:623,Theosophical Society,0.5012533012559126,0.8888248012793095
34,6,chryssides-2006-the-a-to-z-of-new-religious-movements:174,Anthroposophical Society,0.5491247115831003,0.8521587874900007
34,7,melton-2014-encyclopedic-handbook-of-cults-in-america:111,Theosophical Publishing House,0.5576435309627122,0.8452835249006321
34,8,barker-2020-even-new-religious-movements-have-legacies-2124:11,Theosophy,0.6009446477328075,0.8087011964214136
35,1,melton-2014-encyclopedic-handbook-of-cults-in-america:66,The New Organization,0.6130350582463835,0.8004433052427029
35,2,clarke-2004-encyclopedia-of-new-religious-movements:466,New Thought,0.6142322941062189,0.799350160718353
35,3,chryssides-2006-the-a-to-z-of-new-religious-movements:16,New Thought,0.6142322941062189,0.799350160718353
35,4,dawson-2009-cults-and-new-religious-movements-a-reader:65,The Committee for the Future,0.6245117222370153,0.7898743923000435
35,5,chryssides-2006-the-a-to-z-of-new-religious-movements:137,NEW THOUGHT,0.6254813444950409,0.7889726124649903
35,6,hexham-et-al-2001-new-religious-movements-challenge-and-response:38,the New Left,0.6257073508821344,0.7887621637144082
35,7,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:118,Free Minds,0.6263540236652999,0.7881594193367798
35,8,dawson-2009-cults-and-new-religious-movements-a-reader:193,The Concerned Relatives,0.6500554504604323,0.7656471443451707
36,1,chryssides-2006-the-a-to-z-of-new-religious-movements:13,the Family Federation for World Peace and Unification,0.6383271852053514,0.7757138493611686
36,2,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:325,the United Front Against Fascism,0.6496610063173969,0.76497745921362
36,3,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:130,the Association pour la Defense de la Familie et de l'Individual (ADFI),0.6632544050126796,0.7518514783546585
36,4,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:326,The Freedom Socialist Party,0.6641124960489152,0.7510133122822626
36,5,2008-the-oxford-handbook-of-new-religious-movements-1:184,the Association pour la De ´fense de la Familie et de l'Individual (ADFI),0.6645286209128253,0.7506071450855094
36,6,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:267,American Family Foundation,0.6649769011403555,0.7501690091278369
36,7,hexham-et-al-2001-new-religious-movements-challenge-and-response:194,American Family Foundation,0.6649769011403555,0.7501690091278369
36,8,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:334,American Family Foundation (AFF),0.6814409653557698,0.7338645632907217
37,1,hexham-et-al-2001-new-religious-movements-challenge-and-response:24,The Family,0.42881575783161013,0.9168303559091956
37,2,2008-the-oxford-handbook-of-new-religious-movements-1:154,The Family,0.42881575783161013,0.9168303559091956
37,3,clarke-2004-encyclopedia-of-new-religious-movements:76,The Family,0.42881575783161013,0.9168303559091956
37,4,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:29,The Family,0.42881575783161013,0.9168303559091956
37,5,chryssides-2006-the-a-to-z-of-new-religious-movements:82,The Family,0.42881575783161013,0.9168303559091956
37,6,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:235,The Family,0.42881575783161013,0.9168303559091956
37,7,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:165,The Family,0.42881575783161013,0.9168303559091956
37,8,panchenko-2004-new-religious-movements-and-the-study-of-folklore-the-russian-cas:5,the City,0.5335394820869738,0.8505641579575512
38,1,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:156,Scientology is a religion - and it certainly functions as a religion in the lives of most members of the Church of Scientology,0.5634730081048079,0.8352983566034969
38,2,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:39,"Scientology is an esoteric Gnostic system based upon the belief that the true self, called the Thetan, is trapped in MEST (matter, energy, space, and time), the visible world.",0.6061245594371191,0.8002624065117949
38,3,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:143,The Church of Scientology is a psychotherapeutically oriented religion founded in the mid twentieth century by L. Ron Hubbard (1911-1986).,0.6170582799304283,0.7908692138882163
38,4,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:59,Scientology is a commercial enterprise bent on profi t,0.6225092517157687,0.7861236477079153
38,5,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:18,training in est and auditing in Scientology are organized as services that individuals may choose for their own personal growth.,0.6572893858049917,0.7548614685815762
38,6,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:146,"The Church of Scientology believes that 'Man is basically good, that he is seeking to survive, [and] that his survival depends on himself and upon his fellows and his attainment of brotherhood with the universe.'",0.6593743937560118,0.7529334162634995
38,7,melton-2014-encyclopedic-handbook-of-cults-in-america:129,Worship in Scientology takes second place to the daily work of becoming clear and exercising one's life as an operating Thetan.,0.662708041793492,0.7498382913738386
38,8,2008-the-oxford-handbook-of-new-religious-movements-1:414,Scientology has been repeatedly criticized for the quite considerable sums of money charged for its courses and for the allegedly dubious methods by which some members have been persuaded to gather the necessary funds to purchase the very costly higher-level courses.,0.6672559063054877,0.7455899900212841
39,1,hexham-et-al-2001-new-religious-movements-challenge-and-response:10,New Religious Movements,0.4741773089607288,0.9001588641035717
39,2,denaux-2002-the-attitude-of-belgian-authorities-toward-new-religious-movements:6,New Religious Movements,0.4741773089607288,0.9001588641035718
39,3,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:89,New Religious Movements,0.4741773089607288,0.9001588641035718
39,4,buxant-and-saroglou-2007-feeling-good-but-lacking-autonomy-closed-mindedness-on-2123:0,New Religious Movements,0.4741773089607288,0.9001588641035718
39,5,buxant-and-saroglou-2007-feeling-good-but-lacking-autonomy-closed-mindedness-on:0,New Religious Movements,0.4741773089607288,0.9001588641035718
39,6,hexham-et-al-2001-new-religious-movements-challenge-and-response:110,New Religious Movement,0.48969087197281397,0.8896686867166416
39,7,chryssides-2006-the-a-to-z-of-new-religious-movements:8,New Religious Movement,0.48969087197281397,0.8896686867166416
39,8,clarke-2004-encyclopedia-of-new-religious-movements:18,NEW RELIGIOUS MOVEMENT,0.5115165323854544,0.8743387631583108
40,1,2008-the-oxford-handbook-of-new-religious-movements-1:35,brainwashing,0.43186420418692767,0.9207849536007149
40,2,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:23,brainwashing,0.43186420418692767,0.9207849536007149
40,3,clarke-2004-encyclopedia-of-new-religious-movements:92,brainwashing,0.43186420418692767,0.9207849536007149
40,4,dawson-2006-psychopathologies-and-the-attribution-of-charisma-a-critical-introdu:21,brainwashing,0.43186420418692767,0.9207849536007149
40,5,dawson-2009-cults-and-new-religious-movements-a-reader:166,brainwashing,0.43186420418692767,0.9207849536007149
40,6,anthony-and-robbins-2009-conversion-and-brainwashing-in-new-religious-movements:19,brainwashing,0.43186420418692767,0.9207849536007149
40,7,lalich-2004-bounded-choicetrue-believers-and-charismatic-cults:14,brainwashing,0.43186420418692767,0.9207849536007149
40,8,hexham-et-al-2001-new-religious-movements-challenge-and-response:114,brainwashing,0.43186420418692767,0.9207849536007149
41,1,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:193,the cultic milieu,0.3168017050420763,0.9615253152634318
41,2,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:272,the cultic milieu,0.3168017050420763,0.9615253152634318
41,3,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:1,the cultic milieu,0.3168017050420763,0.9615253152634318
41,4,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:343,The cultic milieu,0.35203343078575133,0.9468662478687546
41,5,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:62,cultic milieu,0.3532702799822286,0.946323726993203
41,6,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:14,cultic milieu,0.3532702799822286,0.946323726993203
41,7,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:128,cults and the cultic milieu,0.3923912525993354,0.9281766668792407
41,8,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:251,global cultic milieu,0.44030376548763583,0.9033576102616114
42,1,2008-the-oxford-handbook-of-new-religious-movements-1:42,sects,0.5063865916534265,0.8769977194366517
42,2,richardson-and-introvigne-2001-brainwashing-theories-in-european-parliamentary-a:3,sects,0.5063865916534265,0.8769977194366517
42,3,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:109,sects,0.5063865916534265,0.8769977194366517
42,4,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:219,totalitarian sects,0.5393078890125685,0.8529961406191716
42,5,clarke-2004-encyclopedia-of-new-religious-movements:356,les sectes,0.5594080621603296,0.837598435435144
42,6,adeliyan-tous-et-al-2023-using-law-to-limit-religious-freedom-the-case-of-new-re:12,dangerous sects,0.5663414329482712,0.8321565765389244
42,7,ferrari-2006-new-religious-movements-in-western-europe:12,sectarian movements,0.56717895583234,0.8314946810746238
42,8,adeliyan-tous-et-al-2023-using-law-to-limit-religious-freedom-the-case-of-new-re:12,sectarian movements,0.56717895583234,0.8314946810746238
43,1,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:93,mental manipulation,0.5199038339613324,0.8732509816042218
43,2,richardson-and-introvigne-2001-brainwashing-theories-in-european-parliamentary-a:7,mental manipulation,0.5199038339613324,0.8732509816042218
43,3,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:218,mental manipulation,0.5199038339613324,0.8732509816042218
43,4,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:274,mental manipulation,0.5199038339613324,0.8732509816042218
43,5,2008-the-oxford-handbook-of-new-religious-movements-1:227,coercive persuasion,0.5624004756659551,0.8400161851191197
43,6,dawson-2009-cults-and-new-religious-movements-a-reader:164,coercive persuasion,0.5624004756659551,0.8400161851191197
43,7,dawson-2009-cults-and-new-religious-movements-a-reader:145,interpersonal manipulation that are meant to suppress certain behavior and to elicit and train other behavior.,0.6402539913561188,0.7723596242498834
43,8,richardson-and-introvigne-2001-brainwashing-theories-in-european-parliamentary-a:12,the exercise of serious and repeated pressures or techniques aimed at altering the capacity of judgment,0.6496052311897825,0.7636439590153504
44,1,melton-2014-encyclopedic-handbook-of-cults-in-america:224,deprogramming,0.49490023147565865,0.8807904341221752
44,2,2008-the-oxford-handbook-of-new-religious-movements-1:158,deprogramming,0.49490023147565865,0.8807904341221752
44,3,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:16,deprogramming,0.49490023147565865,0.8807904341221752
44,4,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:112,deprogramming,0.49490023147565865,0.8807904341221752
44,5,hexham-et-al-2001-new-religious-movements-challenge-and-response:230,de-programming,0.5036473194004468,0.8748634763450422
44,6,dawson-2009-cults-and-new-religious-movements-a-reader:16,deprogrammers,0.5451224074848091,0.8453477373703748
44,7,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:128,deprogrammer,0.5619716560612776,0.8326899283462933
44,8,2008-the-oxford-handbook-of-new-religious-movements-1:284,deprogrammers/exit-counselors,0.5778187673757791,0.8204335710763135
45,1,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:91,The group has catastrophic millennial and dualistic beliefs that expect and promote conflict.,0.5524147063347593,0.8468455083257433
45,2,hammer-and-rothstein-2012-the-cambridge-companion-to-new-religious-movements:107,Some millennialists expect the transition to be accomplished catastrophically (catastrophic millennialism).,0.5754402865639927,0.8282287738699825
45,3,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:91,Catastrophic millennialism involves a radical dualism that expects conflict and can even promote it.,0.5756570641182802,0.8280496109800084
45,4,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:16,catastrophic millennialism,0.5993974106254896,0.8080522706030433
45,5,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:81,I use 'apocalypticism' as a synonym for catastrophic millennialism.,0.6101913795929007,0.7986922628025899
45,6,2008-the-oxford-handbook-of-new-religious-movements-1:305,apocalyptic millennialism constitutes a powerful and volatile mixture,0.6169728072556029,0.7927267524646462
45,7,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:82,Catastrophic millennialists who live in isolated communities are inherently in tension with mainstream society.,0.6491529522198017,0.7635193184584852
45,8,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:67,Catastrophic millennialism is generally associated with a 'pessimistic evaluation of human nature and society.',0.6499654733602923,0.7627623737654213
46,1,2008-the-oxford-handbook-of-new-religious-movements-1:265,destructive cults,0.18638095943885793,0.9868042054005628
46,2,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:257,destructive cults,0.18638095943885793,0.9868042054005628
46,3,chryssides-2006-the-a-to-z-of-new-religious-movements:192,destructive cults,0.18638095943885793,0.9868042054005628
46,4,clarke-2004-encyclopedia-of-new-religious-movements:54,destructive cults,0.18638095943885793,0.9868042054005628
46,5,richardson-and-introvigne-2001-brainwashing-theories-in-european-parliamentary-a:7,destructive cults,0.18638095943885793,0.9868042054005628
46,6,hexham-et-al-2001-new-religious-movements-challenge-and-response:226,destructive cults,0.18638095943885793,0.9868042054005628
46,7,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:16,destructive cults,0.18638095943885793,0.9868042054005628
46,8,richardson-and-introvigne-2001-brainwashing-theories-in-european-parliamentary-a:6,destructive cult,0.2501241282548987,0.9712512794991819
47,1,2008-the-oxford-handbook-of-new-religious-movements-1:162,anti-cult movement,0.41488298014982994,0.9251240910450522
47,2,richardson-and-introvigne-2001-brainwashing-theories-in-european-parliamentary-a:3,anti-cult,0.42979924839209477,0.9168117998444614
47,3,2008-the-oxford-handbook-of-new-religious-movements-1:192,anti-cult,0.42979924839209477,0.9168117998444614
47,4,anthony-and-robbins-2009-conversion-and-brainwashing-in-new-religious-movements:4,anticult movement,0.4487232901596461,0.9058426882535575
47,5,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:57,anticult movement,0.4487232901596461,0.9058426882535575
47,6,2008-the-oxford-handbook-of-new-religious-movements-1:186,the 'anticult movement',0.46687232698850323,0.8948791563749441
47,7,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:154,the 'anticult movement',0.46687232698850323,0.8948791563749441
47,8,clarke-2004-encyclopedia-of-new-religious-movements:163,an anti-anti-cult group,0.4721099547118467,0.8916344469118553
48,1,introvigne-2014-advocacy-brainwashing-theories-and-new-religious-movements:3,the ' cults ' apply real ' brainwashing.,0.45165031523370947,0.8973159263175599
48,2,2008-the-oxford-handbook-of-new-religious-movements-1:266,cult/brainwashing,0.45650536467912733,0.8945656525695266
48,3,2008-the-oxford-handbook-of-new-religious-movements-1:251,cultic brainwashing theory,0.47767214789558443,0.8822317479247332
48,4,saliba-2009-psychology-and-the-new-religious-movements:4,"cults use brainwashing, hypnosis, thought reform, coercive persuasion, or indoctrination",0.48274078967864087,0.8791952965149145
48,5,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:85,"cults use brainwashing, hypnosis, thought reform, coercive persuasion, or indoctrination",0.48274078967864087,0.8791952965149145
48,6,2008-the-oxford-handbook-of-new-religious-movements-1:68,the 'brainwashing' of cult converts,0.48395649232550525,0.8784622274766826
48,7,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:151,so- called cult/ brainwashing cases,0.49491504330687386,0.871771060544831
48,8,2008-the-oxford-handbook-of-new-religious-movements-1:172,cult/mind control ideology,0.49922057907720263,0.8691012100026595
49,1,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:193,The human being is a part of nature.,0.5579450167550457,0.8386465409694145
49,2,dawson-2009-cults-and-new-religious-movements-a-reader:216,The Work is being completed.,0.5888104459099218,0.8139875450185485
49,3,werbner-and-basu-2002-embodying-charisma-modernity-locality-and-the-performance:129,He can see behind the faces of people.,0.5970765980816356,0.8071580523848081
49,4,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:134,a middle position,0.6203687574135154,0.7874025706493657
49,5,tomkins-2010-the-clapham-sect-how-wilberforce-s-circle-transformed-britain:40,the imitating multitude,0.6230032522298669,0.7851201768174907
49,6,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:207,the Class was on the road,0.6402475309782287,0.7699438170719293
49,7,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:32,This report is part of a work in progress.,0.6413846669387363,0.7689285838241197
49,8,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:139,Extraction is the goal,0.649654539074952,0.7614899475704678
50,1,lalich-2004-bounded-choicetrue-believers-and-charismatic-cults:134,Male Left leadership [in other groups] seemed pompous and uncaring.,0.627383912406935,0.7860915511405506
50,2,lalich-2004-bounded-choicetrue-believers-and-charismatic-cults:213,a very controlling environment existed in both as well.,0.6478703629090944,0.7668425498657622
50,3,lalich-2004-bounded-choicetrue-believers-and-charismatic-cults:65,"The way they looked, the way they presented themselves was otherworldly, I guess you would say.",0.6489705863884273,0.7657911684069629
50,4,lalich-2004-bounded-choicetrue-believers-and-charismatic-cults:214,"the corrupt and arbitrary nature of their leader, and the collusion of the inner circle",0.6529537125790922,0.7619704328740479
50,5,lalich-2004-bounded-choicetrue-believers-and-charismatic-cults:69,They were frightened and in fear of going to jail,0.657302583176443,0.7577720749541677
50,6,lalich-2004-bounded-choicetrue-believers-and-charismatic-cults:209,the leadership instigated purges and orchestrated tests to weed out less committed members and those who could not withstand the pressure.,0.6659807205809725,0.7493110781615678
50,7,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:172,"The world was considered to be corrupt, unjust, and doomed, and they felt rejected by it.",0.6682060148816665,0.7471240235539951
50,8,clarke-2004-encyclopedia-of-new-religious-movements:688,"People who lacked a strong sense of boundaries, or conversely, were too rigid and set in their ways, were deemed unsuitable.",0.6765740426798575,0.738832595126194
