entity_key,entity_label,nearest_cluster_id,euclidean_distance,cosine_similarity
ikigami,ikigami,25,0.7543154626195901,0.6577865437300456
implicit religion,implicit religion,39,0.7327523121053515,0.6812244898773698
international church of christ,international church of christ,32,0.6290062436282529,0.780170207530815
jehu-appiah,jehu-appiah,24,0.8591230971231695,0.525438957793049
jihadist movements,jihadist movements,24,0.6927458481406095,0.7257421315595348
"jung, carl","jung, carl",35,0.9132127165629493,0.4595141961785454
karinga,karinga,25,0.8556276676927476,0.5255792375667805
kimbanguism,kimbanguism,12,0.8159186497504572,0.5862682268384745
kofuku-no-kagaku,kofuku-no-kagaku,25,0.8305210496025642,0.5598926026750081
lefebvre movement,lefebvre movement,39,0.8066115068625761,0.6014632115866548
liberation theology,liberation theology,34,0.7776189022325118,0.6311009087388647
lumpa church in zambia,lumpa church in zambia,33,0.7764347587425792,0.6354886991311393
mungiki,mungiki,25,0.7827820362383403,0.6223204126175849
ben knighton,ben knighton,25,0.8581845164993104,0.5220275612120935
murid movement,murid movement,39,0.758202088954759,0.6546050655147205
elom dovlo,elom dovlo,25,0.8200090090272746,0.5739563316837958
peter b.clarke,peter b.clarke,35,0.8775406791883822,0.507050114481869
jo pearson,jo pearson,35,0.878979463235869,0.5051702166983768
neo-hinduism,neo-hinduism,31,0.7435821082447884,0.6709579109513575
pierluigi zoccatelli,pierluigi zoccatelli,25,0.8835200134156667,0.4862599769602586
neuro-linguistic programming (nlp),neuro-linguistic programming (nlp),13,0.7994462822636308,0.630416786287928
alexandra ryan,alexandra ryan,35,0.8641335369961272,0.5244265478558703
new acropolis,new acropolis,35,0.8126636152269051,0.588650563684163
j.gordon melton,j.gordon melton,35,0.8969755133289036,0.4813867200700964
new religion (japan),new religion (japan),13,0.7128564067377903,0.7101121135038441
new religions and violence,new religions and violence,39,0.633193834361809,0.7766264803765752
nigritian episcopal church,nigritian episcopal church,33,0.7493042906701954,0.6643420025465635
nine o'clock service,nine o'clock service,35,0.7919197847904169,0.6134196243456755
niwamo nikkyô,niwamo nikkyô,25,0.7822201543368276,0.6230329959851617
keishin inaba,keishin inaba,25,0.7724551550639804,0.6353384483046193
masaki fukui,masaki fukui,25,0.7724937244191152,0.6352899081945383
helen hardacre,helen hardacre,35,0.8733993043923609,0.512445897970963
osho (bhagwan shree rajneesh),osho (bhagwan shree rajneesh),20,0.7304418161328654,0.6829953959908228
james moore,james moore,35,0.8639571630226176,0.5246540905954468
paliau movement-melanesia,paliau movement-melanesia,39,0.8276740955986969,0.5773150167018465
peace and japanese new religious movements,peace and japanese new religious movements,39,0.668455262565133,0.7444274719677422
peyote cult,peyote cult,52,0.823717808055487,0.5937217157955912
prinerms,prinerms,35,0.8544017124167529,0.5368721976407381
ralph woodhall,ralph woodhall,35,0.8697864678945785,0.5171333277297354
process church of the final judgement,process church of the final judgement,32,0.6598606574255673,0.752341291977928
psychosynthesis,psychosynthesis,43,0.7437840971611887,0.6688202553157432
"qutb, sayyid","qutb, sayyid",24,0.8416626633587436,0.5484769637960089
raëlian church,raëlian church,6,0.6006361910011216,0.8009074276036603
rainbow coalition,rainbow coalition,35,0.7932987848379868,0.6117932517965254
sai baba movement,sai baba movement,23,0.6780409886375997,0.7366773249956287
sarvodaya movement,sarvodaya movement,39,0.8626447221972111,0.5358466971423874
sekhiyatham movement,sekhiyatham movement,23,0.8430595027346997,0.5540844544788374
self transformation,self transformation,35,0.7120190801584112,0.7028410651127683
servants of the light,servants of the light,32,0.7529234018319413,0.6603319780344141
shinnyo-en,shinnyo-en,26,0.7966467441668109,0.6198714059541546
silva method,silva method,43,0.8281297136457956,0.5730168936257141
spirit of jesus church,spirit of jesus church,32,0.6570915478414731,0.7548930009804183
spiritual human yoga,spiritual human yoga,17,0.692477748222423,0.7217414223136618
synagogue church of all nations,synagogue church of all nations,32,0.6987634383058839,0.7153534412910637
t'ai chi ch'uan,t'ai chi ch'uan,25,0.7914716995393619,0.6112316370589118
roman catholicism,roman catholicism,2,0.7587445134603625,0.6733261874437944
christian churches,christian churches,32,0.668665143160926,0.7441554134825277
science and health with key to the scriptures,science and health with key to the scriptures,14,0.706088751462556,0.7144425544938553
aquarian conspiracy,aquarian conspiracy,35,0.8154685976056818,0.5852519699925328
sathya,sathya,23,0.7257563171139314,0.6879520380985477
swami muktananda,swami muktananda,25,0.8084649194702589,0.5891946525757242
the way of the heart,the way of the heart,37,0.6337842825788143,0.7736224926822599
self-religion,self-religion,39,0.7345732010047858,0.6793497445480525
the self,the self,37,0.5311328474830338,0.8522492464334344
prana,prana,25,0.8313666967293113,0.5587535398874658
kenneth hagin,kenneth hagin,25,0.877144164649549,0.4953590519328917
kenneth copeland,kenneth copeland,35,0.8791954206438345,0.5048868264606967
ethiopian,ethiopian,24,0.8139347975315339,0.5840896019439408
charismatic,charismatic,54,0.6110113417255535,0.7940856568970244
evangelical,evangelical,32,0.7801238617646634,0.6311504825008458
aics,aics,36,0.8347983217995207,0.5628469470542449
universal negro improvement association,universal negro improvement association,36,0.810019149151032,0.5928230156463665
marcus garvey,marcus garvey,25,0.9049714666721171,0.4551621127202896
anglican,anglican,32,0.77689420145622,0.634669760287609
kikuyu,kikuyu,25,0.7591557727285922,0.651849086510109
ghana,ghana,25,0.8435187684187874,0.5422560347618233
theosophical,theosophical,34,0.5370131605872421,0.8617512203297426
ruth montgomery,ruth montgomery,35,0.8830341030765986,0.4998528756440037
ram dass,ram dass,25,0.8148605732577874,0.5807783784758588
sunni muslims,sunni muslims,24,0.7137455875522752,0.7028286207370503
mahdi,mahdi,25,0.8205186878626823,0.5732784798990644
lahore,lahore,24,0.8273171524505343,0.5670504390242569
anglican church,anglican church,32,0.7215897210815003,0.692664818818393
ikhwan al-muslimin,ikhwan al-muslimin,24,0.6680869423860524,0.7517741390745849
sayyid,sayyid,24,0.7701508094271826,0.6378963998107884
eucharist,eucharist,32,0.7253358792600392,0.6888717480039448
holy trinity,holy trinity,32,0.7061749609531118,0.708066517400262
the ama-nazaretha,the ama-nazaretha,24,0.7985978289449458,0.6032758623304986
zion christian church,zion christian church,32,0.7365138779853106,0.6774361619640092
african,african,33,0.7630918287517521,0.6498076273661195
amanazaretha,amanazaretha,24,0.8222661440180635,0.5735146933951701
muller,muller,35,0.880940366640078,0.5026017220461969
south africa,south africa,33,0.8555835492880327,0.5454521089393483
lewiston,lewiston,35,0.8461159721690902,0.5473573480881135
hu,hu,25,0.7589022881461195,0.6521611068461309
steiner,steiner,35,0.8746510037340969,0.510818751884211
steiner schools,steiner schools,35,0.8202855962669698,0.5793883912491136
jacob needleman,jacob needleman,25,0.8861615377265012,0.48247089698498885
information network focus on religious movements,information network focus on religious movements,39,0.6875033785568226,0.7263083578337781
university of london,university of london,2,0.8401822519237166,0.5961671347635724
wovenu,wovenu,25,0.7903004330655202,0.6127340244668811
apostles,apostles,37,0.7827076078559617,0.6349192014922564
ewe,ewe,25,0.7637140309012282,0.6462221087175022
jehovah,jehovah,24,0.7627275490539009,0.6467238752762476
egyptian museum,egyptian museum,24,0.7849612857373887,0.620028280694475
portugal,portugal,25,0.883139036047984,0.48680557303310945
vishva hindu parishad,vishva hindu parishad,24,0.84040370891965,0.5501198082727685
mother,mother,37,0.7425389994039325,0.675203395569032
missouri,missouri,25,0.8980278663867868,0.4653099328787886
foreman,foreman,35,0.8751762264963691,0.5101344873837694
south korea,south korea,2,0.8233485267037872,0.6127611335244159
sri aurobindo,sri aurobindo,25,0.8184673104675481,0.5760039686726709
mira richard,mira richard,25,0.811530761537365,0.5851682339274682
nietzsche,nietzsche,35,0.8280173995528456,0.5699046209759417
pondicherry,pondicherry,25,0.8478035286977208,0.5363819219894075
calcutta,calcutta,25,0.8658789531848884,0.5112744131946492
susumu shimazono,susumu shimazono,25,0.8189269794956493,0.5753937012930795
pentecostal movement,pentecostal movement,39,0.6699983395964817,0.7429787770151625
be here now,be here now,35,0.7281533294737028,0.6855498616844504
shi'i islam,shi'i islam,24,0.6978142612047964,0.7202745032022374
iran,iran,24,0.789384355883028,0.6146266239681244
shi'ism,shi'ism,24,0.7468449714393155,0.6653236393398139
margit warburg,margit warburg,35,0.8517177935823513,0.5402803516546419
ahmadu bamba mbacké,ahmadu bamba mbacké,25,0.8148557170897461,0.580785363182164
wolof,wolof,25,0.8416071505927541,0.5448674131802549
touba,touba,25,0.8305440423347213,0.5598615664767586
david brandt berg,david brandt berg,1,0.882063088798233,0.5136332525159825
senegal,senegal,25,0.870320189026265,0.5050243524405471
holiness,holiness,55,0.7600644858252823,0.6508686340719146
baptist,baptist,32,0.8069621643832131,0.601342918936961
promised land,promised land,35,0.8242103764712045,0.5745854200313705
old testament,old testament,24,0.7418500764426798,0.6710920499148434
black hebrew israelites,black hebrew israelites,24,0.6850200941632606,0.7339995623386448
moorish science temple,moorish science temple,7,0.759336943630145,0.6609606222501466
sojourner truth,sojourner truth,35,0.7991902764460277,0.6048114871940025
ethiopianism,ethiopianism,24,0.7939386762321498,0.6090322787965411
isis unveiled,isis unveiled,24,0.8095296235278017,0.5896381933253722
brahmins,brahmins,24,0.7430553547178351,0.6697039873717713
seventh day adventists,seventh day adventists,32,0.7429866157797481,0.6707348118881802
frankfurt school,frankfurt school,35,0.8113704862199415,0.590213487828406
apa,apa,36,0.8440940302804864,0.5513690782388855
fishman case,fishman case,25,0.9048082328953386,0.4554016608274872
hebrews,hebrews,24,0.7081609981753277,0.7089891469104286
cs gas,cs gas,25,0.8814225313058461,0.4892601834868902
cross,cross,35,0.7878410259981241,0.6182149263645575
pali canon,pali canon,25,0.7894570977654223,0.613813495631547
jack kerouac,jack kerouac,35,0.8137169073020237,0.587375689007569
okada mokichi,okada mokichi,25,0.7802140035515193,0.6255734729371297
south america,south america,2,0.8215689341700021,0.6144955042829621
rosicrucian order,rosicrucian order,29,0.5414723140001041,0.8485143000197715
crotona fellowship,crotona fellowship,29,0.8143608882986971,0.5963938679446738
great commission,great commission,35,0.785425189135365,0.6210432903987584
argentina,argentina,24,0.9039337396213482,0.464149131778593
uruguay,uruguay,25,0.9061410550204104,0.45344500733283105
benin,benin,24,0.8864101282111049,0.4884881938310946
eshu,eshu,25,0.7675792479138648,0.641424441411969
caodaists,caodaists,25,0.8364909815195498,0.5518264466189571
eastern orthodox church,eastern orthodox church,32,0.7257580570708351,0.6884427505370356
international catholic charismatic renewal services,international catholic charismatic renewal services,32,0.804516612296722,0.6041006014199182
pontifical council for the laity,pontifical council for the laity,34,0.7620700835730049,0.6485584044917387
cameroon,cameroon,24,0.8602267606074323,0.5239667440286927
austria,austria,36,0.8303027203948191,0.5683524653393982
quakerism,quakerism,24,0.7839103522835412,0.6213075597724733
ijebu-ode,ijebu-ode,25,0.785036660235826,0.6194544356660698
ch'i kung,ch'i kung,25,0.7669452334134613,0.6422135623702774
confucian,confucian,34,0.781254269356442,0.6269685661842559
cultural revolution,cultural revolution,35,0.7884519523152278,0.6174977550933258
elders,elders,34,0.7349680320288818,0.6781437339189786
the gnostics,the gnostics,37,0.7022540328094719,0.7134735301925672
pierre teilhard de chardin,pierre teilhard de chardin,24,0.8879562673596092,0.48635996510484286
são paulo,são paulo,2,0.8614412927467161,0.5747316080723275
methodist,methodist,24,0.765052720616463,0.6439680950577877
fort lauderdale five,fort lauderdale five,35,0.8115531335454192,0.5899927302077136
cri,cri,25,0.8613847101147364,0.5175669024074592
walter martin,walter martin,35,0.8547448712385874,0.5364360347254508
"the church of christ, scientist","the church of christ, scientist",14,0.48661754581599403,0.8761743829316981
book of mormon,book of mormon,2,0.6522886098687359,0.7623359035712587
reinhard bonnke,reinhard bonnke,25,0.9069776575271496,0.4522155596468597
rlds,rlds,35,0.8785022857194567,0.5057937434658524
lds,lds,32,0.7643180188687658,0.6482336238071349
prophet,prophet,24,0.7681689812715604,0.6402613764495583
graham harvey,graham harvey,35,0.8859140445685971,0.4960623510612646
ifa,ifa,25,0.8024145371241371,0.5970943323149978
word of faith movement,word of faith movement,39,0.6467405358690185,0.7644625858016706
ogere,ogere,25,0.8139204196704667,0.5820196932227529
ijebuland,ijebuland,25,0.8414330050771704,0.5451049614063256
aladura movement,aladura movement,39,0.8749184262007191,0.5208858220580406
elizabeth clare prophet,elizabeth clare prophet,24,0.8880910396979633,0.486173793074984
pearls of wisdom,pearls of wisdom,34,0.7721478464218029,0.6372838439634084
mark prophet,mark prophet,24,0.8295198280410804,0.5642199411865447
camelot,camelot,35,0.8520459990197412,0.5398642367663664
taiwan,taiwan,25,0.8283785204460782,0.5627737658094146
andrew cohen,andrew cohen,35,0.8546628155652307,0.5365405575304776
christian faith,christian faith,14,0.6643794600151406,0.74975969707839
matthew fox,matthew fox,35,0.8492665672103499,0.543382350000648
greenspirit,greenspirit,35,0.7581738795189641,0.652345768344748
